,subject,sentence_type,question,speaker,intonation,illocution,annoyance,authority,polite,stance,illoc_2,perloc_2,gender,age,race,region,bias,exp_date,speaker_gen
163,R_2CEqCxdUrayUIXH,polar_Q,Ants,Bonnie,Fall,info_s,30,11,60,60,,Sounded a little snobbish.,M,20s,Hispanic_A,Brownsville,info_s,11/28/15,F
164,R_2CEqCxdUrayUIXH,polar_Q,Maria,Laura,Rise,info_s,5,6,90,83,,,M,20s,Hispanic_A,Brownsville,info_s,11/28/15,F
165,R_2CEqCxdUrayUIXH,polar_Q,Movies,Ed,Fall,invitation,15,45,50,50,,,M,20s,Hispanic_A,Brownsville,invitation,11/28/15,M
166,R_2CEqCxdUrayUIXH,polar_Q,Bite,Bonnie,Fall,invitation,7,29,52,51,,,M,20s,Hispanic_A,Brownsville,invitation,11/28/15,F
167,R_2CEqCxdUrayUIXH,polar_Q,Game,Laura,Rise,invitation,5,5,85,81,,,M,20s,Hispanic_A,Brownsville,invitation,11/28/15,F
168,R_2CEqCxdUrayUIXH,polar_Q,Run,Aron,Fall,request,6,72,22,50,,,M,20s,Hispanic_A,Brownsville,invitation,11/28/15,M
169,R_2CEqCxdUrayUIXH,polar_Q,Open,Ed,Level,request,50,71,50,30,,,M,20s,Hispanic_A,Brownsville,request,11/28/15,M
170,R_2CEqCxdUrayUIXH,polar_Q,Close,Laura,Rise,request,45,35,50,45,,She sounded a little mad.,M,20s,Hispanic_A,Brownsville,request,11/28/15,F
171,R_2CEqCxdUrayUIXH,polar_Q,Box,Aron,Rise,request,6,35,72,50,,,M,20s,Hispanic_A,Brownsville,request,11/28/15,M
172,R_2CEqCxdUrayUIXH,polar_Q,Money,Bonnie,Level,request,17,10,39,31,,,M,20s,Hispanic_A,Brownsville,request,11/28/15,F
173,R_2CEqCxdUrayUIXH,polar_Q,Laundry,Aron,Fall,request,43,50,29,44,,,M,20s,Hispanic_A,Brownsville,ambiguous,11/28/15,M
174,R_2CEqCxdUrayUIXH,polar_Q,Problem,Ed,Level,request,71,82,30,20,,,M,20s,Hispanic_A,Brownsville,ambiguous,11/28/15,M
175,R_2CEqCxdUrayUIXH,polar_Q,Report,Laura,Rise,info_s,30,50,60,40,,,M,20s,Hispanic_A,Brownsville,ambiguous,11/28/15,F
176,R_2CEqCxdUrayUIXH,polar_Q,Dishes,Bonnie,Fall,info_s,60,70,50,29,,,M,20s,Hispanic_A,Brownsville,ambiguous,11/28/15,F
177,R_2zkJbCljv9Dfyjd,polar_Q,Armadillos,Aron,Level,info_s,23,38,71,77,,,M,20s,Caucasian_A,"Brooklyn, NY",info_s,11/28/15,M
178,R_2zkJbCljv9Dfyjd,polar_Q,Manatees,Ed,Level,info_s,25,47,65,70,,,M,20s,Caucasian_A,"Brooklyn, NY",info_s,11/28/15,M
179,R_2zkJbCljv9Dfyjd,polar_Q,Ants,Bonnie,Fall,info_s,18,33,74,72,,,M,20s,Caucasian_A,"Brooklyn, NY",info_s,11/28/15,F
180,R_2zkJbCljv9Dfyjd,polar_Q,Maria,Laura,Level,info_s,35,52,68,50,,,M,20s,Caucasian_A,"Brooklyn, NY",info_s,11/28/15,F
181,R_2zkJbCljv9Dfyjd,polar_Q,Movies,Ed,Fall,invitation,61,55,44,56,,,M,20s,Caucasian_A,"Brooklyn, NY",invitation,11/28/15,M
182,R_2zkJbCljv9Dfyjd,polar_Q,Bite,Bonnie,Level,invitation,51,38,65,80,,,M,20s,Caucasian_A,"Brooklyn, NY",invitation,11/28/15,F
183,R_2zkJbCljv9Dfyjd,polar_Q,Game,Laura,Level,invitation,45,30,60,77,,,M,20s,Caucasian_A,"Brooklyn, NY",invitation,11/28/15,F
184,R_2zkJbCljv9Dfyjd,polar_Q,Run,Aron,Level,invitation,57,64,50,45,,,M,20s,Caucasian_A,"Brooklyn, NY",invitation,11/28/15,M
185,R_2zkJbCljv9Dfyjd,polar_Q,Open,Ed,Rise,request,30,60,73,51,,,M,20s,Caucasian_A,"Brooklyn, NY",request,11/28/15,M
186,R_2zkJbCljv9Dfyjd,polar_Q,Close,Laura,Level,request,63,57,67,51,,,M,20s,Caucasian_A,"Brooklyn, NY",request,11/28/15,F
187,R_2zkJbCljv9Dfyjd,polar_Q,Box,Aron,Rise,request,46,40,65,67,,,M,20s,Caucasian_A,"Brooklyn, NY",request,11/28/15,M
188,R_2zkJbCljv9Dfyjd,polar_Q,Money,Bonnie,Level,request,70,54,40,45,,,M,20s,Caucasian_A,"Brooklyn, NY",request,11/28/15,F
189,R_2zkJbCljv9Dfyjd,polar_Q,Laundry,Aron,Rise,invitation,34,41,66,71,,,M,20s,Caucasian_A,"Brooklyn, NY",ambiguous,11/28/15,M
190,R_2zkJbCljv9Dfyjd,polar_Q,Problem,Ed,Rise,info_s,43,68,56,49,,,M,20s,Caucasian_A,"Brooklyn, NY",ambiguous,11/28/15,M
191,R_2zkJbCljv9Dfyjd,polar_Q,Report,Laura,Level,info_s,48,61,55,59,,,M,20s,Caucasian_A,"Brooklyn, NY",ambiguous,11/28/15,F
192,R_2zkJbCljv9Dfyjd,polar_Q,Dishes,Bonnie,Rise,info_s,24,51,54,62,,,M,20s,Caucasian_A,"Brooklyn, NY",ambiguous,11/28/15,F
193,R_22xhFKpoDi6hmhC,polar_Q,Armadillos,Aron,Rise,info_s,0,55,90,70,,,F,30s,Multiracial_A,"Carbondale, Illinois",info_s,11/28/15,M
194,R_22xhFKpoDi6hmhC,polar_Q,Manatees,Ed,Rise,info_s,0,20,80,66,,,F,30s,Multiracial_A,"Carbondale, Illinois",info_s,11/28/15,M
195,R_22xhFKpoDi6hmhC,polar_Q,Ants,Bonnie,Rise,info_s,5,35,55,50,,,F,30s,Multiracial_A,"Carbondale, Illinois",info_s,11/28/15,F
196,R_22xhFKpoDi6hmhC,polar_Q,Maria,Laura,Fall,info_s,0,40,95,71,,,F,30s,Multiracial_A,"Carbondale, Illinois",info_s,11/28/15,F
197,R_22xhFKpoDi6hmhC,polar_Q,Movies,Ed,Level,invitation,9,57,60,61,,,F,30s,Multiracial_A,"Carbondale, Illinois",invitation,11/28/15,M
198,R_22xhFKpoDi6hmhC,polar_Q,Bite,Bonnie,Level,invitation,10,61,41,61,,,F,30s,Multiracial_A,"Carbondale, Illinois",invitation,11/28/15,F
199,R_22xhFKpoDi6hmhC,polar_Q,Game,Laura,Fall,info_s,0,40,91,91,,,F,30s,Multiracial_A,"Carbondale, Illinois",invitation,11/28/15,F
200,R_22xhFKpoDi6hmhC,polar_Q,Run,Aron,Rise,invitation,0,61,81,81,,,F,30s,Multiracial_A,"Carbondale, Illinois",invitation,11/28/15,M
201,R_22xhFKpoDi6hmhC,polar_Q,Open,Ed,Fall,request,15,45,45,50,,,F,30s,Multiracial_A,"Carbondale, Illinois",request,11/28/15,M
202,R_22xhFKpoDi6hmhC,polar_Q,Close,Laura,Fall,request,5,76,86,50,,,F,30s,Multiracial_A,"Carbondale, Illinois",request,11/28/15,F
203,R_22xhFKpoDi6hmhC,polar_Q,Box,Aron,Fall,request,4,56,70,70,,,F,30s,Multiracial_A,"Carbondale, Illinois",request,11/28/15,M
204,R_22xhFKpoDi6hmhC,polar_Q,Money,Bonnie,Rise,request,10,36,45,76,,,F,30s,Multiracial_A,"Carbondale, Illinois",request,11/28/15,F
205,R_22xhFKpoDi6hmhC,polar_Q,Laundry,Aron,Rise,info_s,10,46,72,60,,,F,30s,Multiracial_A,"Carbondale, Illinois",ambiguous,11/28/15,M
206,R_22xhFKpoDi6hmhC,polar_Q,Problem,Ed,Rise,accusation,65,80,65,24,,,F,30s,Multiracial_A,"Carbondale, Illinois",ambiguous,11/28/15,M
207,R_22xhFKpoDi6hmhC,polar_Q,Report,Laura,Rise,info_s,20,56,66,40,,,F,30s,Multiracial_A,"Carbondale, Illinois",ambiguous,11/28/15,F
208,R_22xhFKpoDi6hmhC,polar_Q,Dishes,Bonnie,Rise,info_s,10,70,80,70,,,F,30s,Multiracial_A,"Carbondale, Illinois",ambiguous,11/28/15,F
209,R_2XjR3dAizLzrDMK,polar_Q,Armadillos,Aron,Level,info_s,8,15,92,82,,,M,20s,Caucasian_A,Tampa,info_s,11/28/15,M
210,R_2XjR3dAizLzrDMK,polar_Q,Manatees,Ed,Level,info_s,50,43,50,50,,,M,20s,Caucasian_A,Tampa,info_s,11/28/15,M
211,R_2XjR3dAizLzrDMK,polar_Q,Ants,Bonnie,Level,info_s,45,35,53,52,,,M,20s,Caucasian_A,Tampa,info_s,11/28/15,F
212,R_2XjR3dAizLzrDMK,polar_Q,Maria,Laura,Fall,info_s,71,56,36,35,,,M,20s,Caucasian_A,Tampa,info_s,11/28/15,F
213,R_2XjR3dAizLzrDMK,polar_Q,Movies,Ed,Level,invitation,56,33,56,46,,,M,20s,Caucasian_A,Tampa,invitation,11/28/15,M
214,R_2XjR3dAizLzrDMK,polar_Q,Bite,Bonnie,Fall,invitation,56,53,42,47,,,M,20s,Caucasian_A,Tampa,invitation,11/28/15,F
215,R_2XjR3dAizLzrDMK,polar_Q,Game,Laura,Rise,invitation,9,11,96,87,,,M,20s,Caucasian_A,Tampa,invitation,11/28/15,F
216,R_2XjR3dAizLzrDMK,polar_Q,Run,Aron,Level,invitation,53,39,52,48,,,M,20s,Caucasian_A,Tampa,invitation,11/28/15,M
217,R_2XjR3dAizLzrDMK,polar_Q,Open,Ed,Fall,request,66,54,51,38,,,M,20s,Caucasian_A,Tampa,request,11/28/15,M
218,R_2XjR3dAizLzrDMK,polar_Q,Close,Laura,Level,request,44,47,66,51,,,M,20s,Caucasian_A,Tampa,request,11/28/15,F
219,R_2XjR3dAizLzrDMK,polar_Q,Box,Aron,Rise,info_s,33,46,86,74,,,M,20s,Caucasian_A,Tampa,request,11/28/15,M
220,R_2XjR3dAizLzrDMK,polar_Q,Money,Bonnie,Fall,request,33,52,69,38,,,M,20s,Caucasian_A,Tampa,request,11/28/15,F
221,R_2XjR3dAizLzrDMK,polar_Q,Laundry,Aron,Rise,invitation,9,15,90,87,,,M,20s,Caucasian_A,Tampa,ambiguous,11/28/15,M
222,R_2XjR3dAizLzrDMK,polar_Q,Problem,Ed,Level,info_s,61,63,57,29,,,M,20s,Caucasian_A,Tampa,ambiguous,11/28/15,M
223,R_2XjR3dAizLzrDMK,polar_Q,Report,Laura,Rise,info_s,20,42,90,55,,,M,20s,Caucasian_A,Tampa,ambiguous,11/28/15,F
224,R_2XjR3dAizLzrDMK,polar_Q,Dishes,Bonnie,Level,info_s,39,34,85,64,,Just asking friendly...does not want to start a argument ,M,20s,Caucasian_A,Tampa,ambiguous,11/28/15,F
225,R_1NwTULBfU6eSOFl,polar_Q,Armadillos,Aron,Level,info_s,82,67,27,51,,,M,40s,Caucasian_A,"Escondido, California",info_s,11/28/15,M
226,R_1NwTULBfU6eSOFl,polar_Q,Manatees,Ed,Rise,info_s,13,52,76,82,,,M,40s,Caucasian_A,"Escondido, California",info_s,11/28/15,M
227,R_1NwTULBfU6eSOFl,polar_Q,Ants,Bonnie,Rise,info_s,58,23,48,34,,,M,40s,Caucasian_A,"Escondido, California",info_s,11/28/15,F
228,R_1NwTULBfU6eSOFl,polar_Q,Maria,Laura,Fall,info_s,67,83,47,33,,,M,40s,Caucasian_A,"Escondido, California",info_s,11/28/15,F
229,R_1NwTULBfU6eSOFl,polar_Q,Movies,Ed,Rise,info_s,10,18,86,85,,,M,40s,Caucasian_A,"Escondido, California",invitation,11/28/15,M
230,R_1NwTULBfU6eSOFl,polar_Q,Bite,Bonnie,Level,info_s,78,62,24,17,,,M,40s,Caucasian_A,"Escondido, California",invitation,11/28/15,F
231,R_1NwTULBfU6eSOFl,polar_Q,Game,Laura,Rise,info_s,11,8,62,79,,,M,40s,Caucasian_A,"Escondido, California",invitation,11/28/15,F
232,R_1NwTULBfU6eSOFl,polar_Q,Run,Aron,Rise,request,19,27,70,74,,,M,40s,Caucasian_A,"Escondido, California",invitation,11/28/15,M
233,R_1NwTULBfU6eSOFl,polar_Q,Open,Ed,Rise,info_s,67,59,54,40,,,M,40s,Caucasian_A,"Escondido, California",request,11/28/15,M
234,R_1NwTULBfU6eSOFl,polar_Q,Close,Laura,Fall,info_s,65,76,35,21,Sounds like a robot.,,M,40s,Caucasian_A,"Escondido, California",request,11/28/15,F
235,R_1NwTULBfU6eSOFl,polar_Q,Box,Aron,Rise,info_s,24,26,72,67,,,M,40s,Caucasian_A,"Escondido, California",request,11/28/15,M
236,R_1NwTULBfU6eSOFl,polar_Q,Money,Bonnie,Level,request,87,61,29,52,,,M,40s,Caucasian_A,"Escondido, California",request,11/28/15,F
237,R_1NwTULBfU6eSOFl,polar_Q,Laundry,Aron,Level,info_s,91,58,22,12,,,M,40s,Caucasian_A,"Escondido, California",ambiguous,11/28/15,M
238,R_1NwTULBfU6eSOFl,polar_Q,Problem,Ed,Rise,info_s,60,51,78,46,,,M,40s,Caucasian_A,"Escondido, California",ambiguous,11/28/15,M
239,R_1NwTULBfU6eSOFl,polar_Q,Report,Laura,Level,info_s,89,69,15,12,,,M,40s,Caucasian_A,"Escondido, California",ambiguous,11/28/15,F
240,R_1NwTULBfU6eSOFl,polar_Q,Dishes,Bonnie,Level,info_s,83,58,22,10,,,M,40s,Caucasian_A,"Escondido, California",ambiguous,11/28/15,F
241,R_3FP5qzEtjiromrP,polar_Q,Armadillos,Aron,Level,info_s,59,57,40,39,,,other,20s,Caucasian_A,"York, PA",info_s,11/28/15,M
242,R_3FP5qzEtjiromrP,polar_Q,Manatees,Ed,Rise,info_s,0,40,70,63,,,other,20s,Caucasian_A,"York, PA",info_s,11/28/15,M
243,R_3FP5qzEtjiromrP,polar_Q,Ants,Bonnie,Rise,info_s,27,42,54,60,,,other,20s,Caucasian_A,"York, PA",info_s,11/28/15,F
244,R_3FP5qzEtjiromrP,polar_Q,Maria,Laura,Rise,info_s,21,38,71,61,,,other,20s,Caucasian_A,"York, PA",info_s,11/28/15,F
245,R_3FP5qzEtjiromrP,polar_Q,Movies,Ed,Fall,invitation,21,59,40,39,,,other,20s,Caucasian_A,"York, PA",invitation,11/28/15,M
246,R_3FP5qzEtjiromrP,polar_Q,Bite,Bonnie,Fall,invitation,64,68,43,40,,,other,20s,Caucasian_A,"York, PA",invitation,11/28/15,F
247,R_3FP5qzEtjiromrP,polar_Q,Game,Laura,Fall,invitation,65,70,34,40,,,other,20s,Caucasian_A,"York, PA",invitation,11/28/15,F
248,R_3FP5qzEtjiromrP,polar_Q,Run,Aron,Rise,invitation,47,64,61,60,,,other,20s,Caucasian_A,"York, PA",invitation,11/28/15,M
249,R_3FP5qzEtjiromrP,polar_Q,Open,Ed,Level,request,73,61,36,38,,,other,20s,Caucasian_A,"York, PA",request,11/28/15,M
250,R_3FP5qzEtjiromrP,polar_Q,Close,Laura,Fall,request,70,69,36,32,,,other,20s,Caucasian_A,"York, PA",request,11/28/15,F
251,R_3FP5qzEtjiromrP,polar_Q,Box,Aron,Fall,request,34,67,69,61,,,other,20s,Caucasian_A,"York, PA",request,11/28/15,M
252,R_3FP5qzEtjiromrP,polar_Q,Money,Bonnie,Level,request,54,61,39,40,,,other,20s,Caucasian_A,"York, PA",request,11/28/15,F
253,R_3FP5qzEtjiromrP,polar_Q,Laundry,Aron,Level,accusation,39,58,41,39,,,other,20s,Caucasian_A,"York, PA",ambiguous,11/28/15,M
254,R_3FP5qzEtjiromrP,polar_Q,Problem,Ed,Fall,accusation,61,70,34,31,,,other,20s,Caucasian_A,"York, PA",ambiguous,11/28/15,M
255,R_3FP5qzEtjiromrP,polar_Q,Report,Laura,Rise,info_s,41,61,71,69,,,other,20s,Caucasian_A,"York, PA",ambiguous,11/28/15,F
256,R_3FP5qzEtjiromrP,polar_Q,Dishes,Bonnie,Level,accusation,61,70,42,35,,,other,20s,Caucasian_A,"York, PA",ambiguous,11/28/15,F
257,R_2V1jnc29yWnvQo4,polar_Q,Armadillos,Aron,Rise,info_s,0,57,80,87,no,sounds like a teacher,F,50s_60s,Caucasian_A,"auburn, ca",info_s,11/28/15,M
258,R_2V1jnc29yWnvQo4,polar_Q,Manatees,Ed,Fall,info_s,0,66,80,71,no,no,F,50s_60s,Caucasian_A,"auburn, ca",info_s,11/28/15,M
259,R_2V1jnc29yWnvQo4,polar_Q,Ants,Bonnie,Rise,info_s,54,30,68,50,no,no,F,50s_60s,Caucasian_A,"auburn, ca",info_s,11/28/15,F
260,R_2V1jnc29yWnvQo4,polar_Q,Maria,Laura,Rise,accusation,72,61,71,50,no,no,F,50s_60s,Caucasian_A,"auburn, ca",info_s,11/28/15,F
261,R_2V1jnc29yWnvQo4,polar_Q,Movies,Ed,Rise,invitation,59,53,72,37,no,no,F,50s_60s,Caucasian_A,"auburn, ca",invitation,11/28/15,M
262,R_2V1jnc29yWnvQo4,polar_Q,Bite,Bonnie,Fall,invitation,74,87,50,27,no,"unfriendly, snobbish",F,50s_60s,Caucasian_A,"auburn, ca",invitation,11/28/15,F
263,R_2V1jnc29yWnvQo4,polar_Q,Game,Laura,Rise,invitation,4,30,90,80,speaker sounds like she's trying to make listener feel better or not think about problems,no,F,50s_60s,Caucasian_A,"auburn, ca",invitation,11/28/15,F
264,R_2V1jnc29yWnvQo4,polar_Q,Run,Aron,Rise,invitation,15,50,80,61,no,no,F,50s_60s,Caucasian_A,"auburn, ca",invitation,11/28/15,M
265,R_2V1jnc29yWnvQo4,polar_Q,Open,Ed,Level,request,100,100,0,11,no,snobbish,F,50s_60s,Caucasian_A,"auburn, ca",request,11/28/15,M
266,R_2V1jnc29yWnvQo4,polar_Q,Close,Laura,Fall,request,73,66,68,30,no,"unfriendly,snobbish",F,50s_60s,Caucasian_A,"auburn, ca",request,11/28/15,F
267,R_2V1jnc29yWnvQo4,polar_Q,Box,Aron,Level,request,100,91,31,16,no,"snobbish, unfriendly",F,50s_60s,Caucasian_A,"auburn, ca",request,11/28/15,M
268,R_2V1jnc29yWnvQo4,polar_Q,Money,Bonnie,Rise,request,10,60,69,61,sense of urgency,none,F,50s_60s,Caucasian_A,"auburn, ca",request,11/28/15,F
269,R_2V1jnc29yWnvQo4,polar_Q,Laundry,Aron,Fall,request,98,100,37,22,no,"unfriendly, pessimistic",F,50s_60s,Caucasian_A,"auburn, ca",ambiguous,11/28/15,M
270,R_2V1jnc29yWnvQo4,polar_Q,Problem,Ed,Fall,accusation,100,93,26,13,NO,"unfriendly, SARCASTIC",F,50s_60s,Caucasian_A,"auburn, ca",ambiguous,11/28/15,M
271,R_2V1jnc29yWnvQo4,polar_Q,Report,Laura,Level,accusation,100,99,43,20,no,pessimistic,F,50s_60s,Caucasian_A,"auburn, ca",ambiguous,11/28/15,F
272,R_2V1jnc29yWnvQo4,polar_Q,Dishes,Bonnie,Rise,info_s,50,70,62,50,no,pessimistic,F,50s_60s,Caucasian_A,"auburn, ca",ambiguous,11/28/15,F
273,R_3EZrrevIgdwHIUo,polar_Q,Armadillos,Aron,Fall,info_s,6,5,35,60,,,F,20s,African_A,"North Augusta, South Carolina",info_s,11/28/15,M
274,R_3EZrrevIgdwHIUo,polar_Q,Manatees,Ed,Level,info_s,3,8,51,50,,,F,20s,African_A,"North Augusta, South Carolina",info_s,11/28/15,M
275,R_3EZrrevIgdwHIUo,polar_Q,Ants,Bonnie,Fall,info_s,5,5,49,50,,,F,20s,African_A,"North Augusta, South Carolina",info_s,11/28/15,F
276,R_3EZrrevIgdwHIUo,polar_Q,Maria,Laura,Level,info_s,10,15,34,34,,,F,20s,African_A,"North Augusta, South Carolina",info_s,11/28/15,F
277,R_3EZrrevIgdwHIUo,polar_Q,Movies,Ed,Level,invitation,52,0,28,48,,,F,20s,African_A,"North Augusta, South Carolina",invitation,11/28/15,M
278,R_3EZrrevIgdwHIUo,polar_Q,Bite,Bonnie,Level,invitation,32,4,56,54,,,F,20s,African_A,"North Augusta, South Carolina",invitation,11/28/15,F
279,R_3EZrrevIgdwHIUo,polar_Q,Game,Laura,Rise,invitation,11,9,96,89,,,F,20s,African_A,"North Augusta, South Carolina",invitation,11/28/15,F
280,R_3EZrrevIgdwHIUo,polar_Q,Run,Aron,Level,invitation,24,8,27,29,,,F,20s,African_A,"North Augusta, South Carolina",invitation,11/28/15,M
281,R_3EZrrevIgdwHIUo,polar_Q,Open,Ed,Level,request,69,51,11,12,,,F,20s,African_A,"North Augusta, South Carolina",request,11/28/15,M
282,R_3EZrrevIgdwHIUo,polar_Q,Close,Laura,Fall,request,41,39,61,56,,,F,20s,African_A,"North Augusta, South Carolina",request,11/28/15,F
283,R_3EZrrevIgdwHIUo,polar_Q,Box,Aron,Fall,request,0,13,30,31,,,F,20s,African_A,"North Augusta, South Carolina",request,11/28/15,M
284,R_3EZrrevIgdwHIUo,polar_Q,Money,Bonnie,Level,request,0,0,88,88,,,F,20s,African_A,"North Augusta, South Carolina",request,11/28/15,F
285,R_3EZrrevIgdwHIUo,polar_Q,Laundry,Aron,Level,invitation,56,55,27,41,,,F,20s,African_A,"North Augusta, South Carolina",ambiguous,11/28/15,M
286,R_3EZrrevIgdwHIUo,polar_Q,Problem,Ed,Fall,info_s,35,0,1,26,,,F,20s,African_A,"North Augusta, South Carolina",ambiguous,11/28/15,M
287,R_3EZrrevIgdwHIUo,polar_Q,Report,Laura,Level,info_s,24,18,57,59,,,F,20s,African_A,"North Augusta, South Carolina",ambiguous,11/28/15,F
288,R_3EZrrevIgdwHIUo,polar_Q,Dishes,Bonnie,Level,info_s,25,0,82,84,,,F,20s,African_A,"North Augusta, South Carolina",ambiguous,11/28/15,F
289,R_1kZTmPiX1VgJ5uq,polar_Q,Armadillos,Aron,Fall,info_s,39,64,43,37,,,M,20s,African_A,San Diego,info_s,11/28/15,M
290,R_1kZTmPiX1VgJ5uq,polar_Q,Manatees,Ed,Fall,request,1,10,77,86,,,M,20s,African_A,San Diego,info_s,11/28/15,M
291,R_1kZTmPiX1VgJ5uq,polar_Q,Ants,Bonnie,Fall,info_s,16,53,40,58,,,M,20s,African_A,San Diego,info_s,11/28/15,F
292,R_1kZTmPiX1VgJ5uq,polar_Q,Maria,Laura,Fall,info_s,15,26,55,1,,,M,20s,African_A,San Diego,info_s,11/28/15,F
293,R_1kZTmPiX1VgJ5uq,polar_Q,Movies,Ed,Level,info_s,8,59,64,85,,,M,20s,African_A,San Diego,invitation,11/28/15,M
294,R_1kZTmPiX1VgJ5uq,polar_Q,Bite,Bonnie,Fall,info_s,0,55,49,64,,,M,20s,African_A,San Diego,invitation,11/28/15,F
295,R_1kZTmPiX1VgJ5uq,polar_Q,Game,Laura,Level,info_s,76,73,7,6,,,M,20s,African_A,San Diego,invitation,11/28/15,F
296,R_1kZTmPiX1VgJ5uq,polar_Q,Run,Aron,Fall,request,9,46,85,82,,,M,20s,African_A,San Diego,invitation,11/28/15,M
297,R_1kZTmPiX1VgJ5uq,polar_Q,Open,Ed,Level,accusation,100,3,25,0,,,M,20s,African_A,San Diego,request,11/28/15,M
298,R_1kZTmPiX1VgJ5uq,polar_Q,Close,Laura,Level,request,71,52,28,29,,,M,20s,African_A,San Diego,request,11/28/15,F
299,R_1kZTmPiX1VgJ5uq,polar_Q,Box,Aron,Level,request,78,80,0,21,,,M,20s,African_A,San Diego,request,11/28/15,M
300,R_1kZTmPiX1VgJ5uq,polar_Q,Money,Bonnie,Rise,request,3,3,58,66,,,M,20s,African_A,San Diego,request,11/28/15,F
301,R_1kZTmPiX1VgJ5uq,polar_Q,Laundry,Aron,Level,info_s,87,82,7,7,,,M,20s,African_A,San Diego,ambiguous,11/28/15,M
302,R_1kZTmPiX1VgJ5uq,polar_Q,Problem,Ed,Rise,request,100,100,0,0,,,M,20s,African_A,San Diego,ambiguous,11/28/15,M
303,R_1kZTmPiX1VgJ5uq,polar_Q,Report,Laura,Fall,info_s,52,77,27,27,,,M,20s,African_A,San Diego,ambiguous,11/28/15,F
304,R_1kZTmPiX1VgJ5uq,polar_Q,Dishes,Bonnie,Fall,info_s,90,59,4,8,,,M,20s,African_A,San Diego,ambiguous,11/28/15,F
305,R_cUggy6y6uQQsTkZ,polar_Q,Armadillos,Aron,Level,info_s,0,0,60,50,,,M,20s,Asian_A,"Brooklyn, NY",info_s,11/28/15,M
306,R_cUggy6y6uQQsTkZ,polar_Q,Manatees,Ed,Level,info_s,10,0,55,65,,,M,20s,Asian_A,"Brooklyn, NY",info_s,11/28/15,M
307,R_cUggy6y6uQQsTkZ,polar_Q,Ants,Bonnie,Rise,info_s,0,0,60,75,,,M,20s,Asian_A,"Brooklyn, NY",info_s,11/28/15,F
308,R_cUggy6y6uQQsTkZ,polar_Q,Maria,Laura,Rise,info_s,0,0,75,75,,,M,20s,Asian_A,"Brooklyn, NY",info_s,11/28/15,F
309,R_cUggy6y6uQQsTkZ,polar_Q,Movies,Ed,Level,invitation,75,55,15,35,,Speaker seems quite unfriendly despite extending an invitation to the listener.,M,20s,Asian_A,"Brooklyn, NY",invitation,11/28/15,M
310,R_cUggy6y6uQQsTkZ,polar_Q,Bite,Bonnie,Level,invitation,75,55,35,50,,A little odd that the speaker sounds so annoyed despite extending an invitation to the listener; speaker sounds unfriendly.,M,20s,Asian_A,"Brooklyn, NY",invitation,11/28/15,F
311,R_cUggy6y6uQQsTkZ,polar_Q,Game,Laura,Rise,invitation,0,25,75,70,,Speaker seems very laid back and mellow; there was no excitement in her voice despite asking if the listener wanted to play a game.,M,20s,Asian_A,"Brooklyn, NY",invitation,11/28/15,F
312,R_cUggy6y6uQQsTkZ,polar_Q,Run,Aron,Rise,invitation,0,0,75,75,,,M,20s,Asian_A,"Brooklyn, NY",invitation,11/28/15,M
313,R_cUggy6y6uQQsTkZ,polar_Q,Open,Ed,Rise,request,0,40,55,60,,,M,20s,Asian_A,"Brooklyn, NY",request,11/28/15,M
314,R_cUggy6y6uQQsTkZ,polar_Q,Close,Laura,Level,request,25,35,65,50,,Speaker doesn't seem particularly lively or friendly despite asking the listener for help,M,20s,Asian_A,"Brooklyn, NY",request,11/28/15,F
315,R_cUggy6y6uQQsTkZ,polar_Q,Box,Aron,Rise,request,0,0,75,75,,Speaker sounds friendly,M,20s,Asian_A,"Brooklyn, NY",request,11/28/15,M
316,R_cUggy6y6uQQsTkZ,polar_Q,Money,Bonnie,Fall,request,75,60,25,40,,Speaker sounds awfully snobbish considering she's the one that needs money,M,20s,Asian_A,"Brooklyn, NY",request,11/28/15,F
317,R_cUggy6y6uQQsTkZ,polar_Q,Laundry,Aron,Level,request,65,40,45,35,,,M,20s,Asian_A,"Brooklyn, NY",ambiguous,11/28/15,M
318,R_cUggy6y6uQQsTkZ,polar_Q,Problem,Ed,Rise,info_s,0,0,75,50,,,M,20s,Asian_A,"Brooklyn, NY",ambiguous,11/28/15,M
319,R_cUggy6y6uQQsTkZ,polar_Q,Report,Laura,Level,info_s,35,25,45,50,,,M,20s,Asian_A,"Brooklyn, NY",ambiguous,11/28/15,F
320,R_cUggy6y6uQQsTkZ,polar_Q,Dishes,Bonnie,Level,info_s,55,50,50,55,,,M,20s,Asian_A,"Brooklyn, NY",ambiguous,11/28/15,F
321,R_2eW0l36YvfNFbza,polar_Q,Armadillos,Aron,Level,info_s,57,48,48,46,,,M,30s,Caucasian_A,"Corona, California",info_s,11/28/15,M
322,R_2eW0l36YvfNFbza,polar_Q,Manatees,Ed,Rise,info_s,50,43,50,50,,,M,30s,Caucasian_A,"Corona, California",info_s,11/28/15,M
323,R_2eW0l36YvfNFbza,polar_Q,Ants,Bonnie,Rise,info_s,56,50,45,50,,,M,30s,Caucasian_A,"Corona, California",info_s,11/28/15,F
